1452115788927,7,3,
1452115788938,7,3,
1452115788949,7,3,
1452115788954,7,3,
1452115788960,7,3,
1452115788978,7,3,
1452115788984,7,3,
1452115788995,7,3,
1452115789002,7,3,
1452115789013,7,3,
1452115789017,7,3,
1452115789024,7,3,
1452115789034,7,3,
1452115789040,7,3,
1452115789052,7,3,
1452115789057,7,3,
1452115789090,7,3,
1452115789096,7,3,
1452115789111,7,3,
1452115789107,7,3,
1452115789122,7,3,
1452115789128,7,3,
1452115789165,7,3,
1452115789181,7,3,
1452115789203,7,3,
1452115789198,7,3,
1452115789170,7,3,
1452115789185,7,3,
1452115789209,7,3,
1452115789219,7,3,
1452115789224,7,3,
1452115789236,7,3,
1452115789240,7,3,
1452115789249,7,3,
1452115789255,7,3,
1452115789266,7,3,
1452115789272,7,3,
1452115789281,7,3,
1452115789291,7,3,
1452115789296,7,3,
1452115789306,7,3,
1452115789312,7,3,
1452115789321,7,3,
1452115789668,7,3,
1452115789674,7,3,
1452115789680,7,3,
1452115789687,7,3,
1452115789699,7,3,
1452115789704,7,3,
1452115789711,7,3,
1452115789732,7,3,
1452115789744,7,3,
1452115789737,7,3,
1452115789752,7,3,
1452115789768,7,3,
1452115789776,7,3,
1452115789791,7,3,
1452115789852,7,3,
1452115789872,7,3,
1452115789881,7,3,
1452115789887,7,3,
1452115789896,7,3,
1452115789911,7,3,
1452115789917,7,3,
1452115789922,7,3,
1452115789928,7,3,
1452115789936,7,3,
1452115789943,7,3,
1452115789951,7,3,
1452115789959,7,3,
1452115789968,7,3,
1452115789976,7,3,
1452115790053,4,3,
1452115790176,5,3,
