1452113687068,7,3,
1452113687100,7,3,
1452113687076,7,3,
1452113687084,7,3,
1452113687108,7,3,
1452113687144,7,3,
1452113687148,7,3,
1452113687167,7,3,
1452113687173,7,3,
1452113687091,7,3,
1452113687180,7,3,
1452113687188,7,3,
1452113687198,7,3,
1452113687206,7,3,
1452113687212,7,3,
1452113687222,7,3,
1452113687228,7,3,
1452113687243,7,3,
1452113687244,7,3,
1452113687252,7,3,
1452113687260,7,3,
1452113687268,7,3,
1452113687278,7,3,
1452113687284,7,3,
1452113687291,7,3,
1452113687300,7,3,
1452113687308,7,3,
1452113687316,7,3,
1452113687323,7,3,
1452113687332,7,3,
1452113687340,7,3,
1452113687348,7,3,
1452113687356,7,3,
1452113687364,7,3,
1452113687371,7,3,
1452113687380,7,3,
1452113687388,7,3,
1452113687396,7,3,
1452113687404,7,3,
1452113687412,7,3,
1452113687421,7,3,
1452113687428,7,3,
1452113687438,7,3,
1452113687448,7,3,
1452113687456,7,3,
1452113687460,7,3,
1452113687473,7,3,
1452113687482,7,3,
1452113687484,7,3,
1452113687493,7,3,
1452113687507,7,3,
1452113687509,7,3,
1452113687517,7,3,
1452113687527,7,3,
1452113687533,7,3,
1452113687543,7,3,
1452113687553,7,3,
1452113687562,7,3,
1452113687570,7,3,
1452113687572,7,3,
1452113687580,7,3,
1452113687589,7,3,
1452113687595,7,3,
1452113687606,7,3,
1452113687612,7,3,
1452113687655,7,3,
1452113687660,7,3,
1452113687668,7,3,
1452113687644,7,3,
1452113687638,7,3,
1452113687621,7,3,
1452113687628,7,3,
1452113687676,7,3,
1452113687684,7,3,
1452113687692,7,3,
1452113687700,7,3,
1452113687708,7,3,
1452113687716,7,3,
1452113687723,7,3,
1452113687732,7,3,
1452113687740,7,3,
1452113687748,7,3,
1452113687756,7,3,
1452113687764,7,3,
1452113687772,7,3,
1452113687780,7,3,
1452113687788,7,3,
1452113687796,7,3,
1452113687805,7,3,
1452113687812,7,3,
1452113687822,7,3,
1452113687828,7,3,
1452113687839,7,3,
1452113687844,7,3,
1452113687856,7,3,
1452113687860,7,3,
1452113689171,7,3,
1452113689196,7,3,
1452113689220,7,3,
1452113689238,7,3,
1452113689260,7,3,
1452113689255,7,3,
1452113689275,7,3,
1452113689292,7,3,
1452113689307,7,3,
1452113689316,7,3,
1452113689340,7,3,
1452113689348,7,3,
1452113689324,7,3,
1452113689356,7,3,
1452113689364,7,3,
1452113689372,7,3,
1452113689380,7,3,
1452113689405,7,3,
1452113689412,7,3,
1452113689422,7,3,
1452113689428,7,3,
1452113689444,7,3,
1452113689455,7,3,
1452113689466,7,3,
1452113689481,7,3,
1452113689491,7,3,
1452113689500,7,3,
1452113689522,7,3,
1452113689524,7,3,
1452113689534,7,3,
1452113689544,7,3,
1452113689557,7,3,
1452113689573,7,3,
1452113689594,7,3,
1452113689617,7,3,
1452113689636,7,3,
1452113689756,4,3,
1452113689900,5,3,
1452113690428,7,3,
1452113690419,7,3,
