1452114715526,7,3,
1452114715535,7,3,
1452114715542,7,3,
1452114715562,7,3,
1452114715570,7,3,
1452114715577,7,3,
1452114715609,7,3,
1452114715582,7,3,
1452114715591,7,3,
1452114715616,7,3,
1452114715630,7,3,
1452114715622,7,3,
1452114715650,7,3,
1452114715695,7,3,
1452114715644,7,3,
1452114715687,7,3,
1452114715679,7,3,
1452114715655,7,3,
1452114715702,7,3,
1452114715710,7,3,
1452114715719,7,3,
1452114715751,7,3,
1452114715758,7,3,
1452114715781,7,3,
1452114715729,7,3,
1452114715745,7,3,
1452114715734,7,3,
1452114715786,7,3,
1452114715792,7,3,
1452114715798,7,3,
1452114715807,7,3,
1452114715814,7,3,
1452114715822,7,3,
1452114715847,7,3,
1452114715870,7,3,
1452114715832,7,3,
1452114715854,7,3,
1452114715838,7,3,
1452114715881,7,3,
1452114715887,7,3,
1452114715915,7,3,
1452114715929,7,3,
1452114715922,7,3,
1452114715934,7,3,
1452114715962,7,3,
1452114715966,7,3,
1452114715974,7,3,
1452114715934,7,3,
1452114715862,7,3,
1452114724782,7,3,
1452114724790,7,3,
1452114724804,7,3,
1452114724810,7,3,
1452114724816,7,3,
1452114724822,7,3,
1452114724831,7,3,
1452114724852,7,3,
1452114724858,7,3,
1452114724864,7,3,
1452114724871,7,3,
1452114724879,7,3,
1452114724888,7,3,
1452114724908,7,3,
1452114724894,7,3,
1452114724914,7,3,
1452114724921,7,3,
1452114724927,7,3,
1452114724934,7,3,
1452114724957,7,3,
1452114724968,7,3,
1452114724942,7,3,
1452114724963,7,3,
1452114724975,7,3,
1452114724982,7,3,
1452114724996,7,3,
1452114725001,7,3,
1452114725008,7,3,
1452114725021,7,3,
1452114725027,7,3,
1452114725032,7,3,
1452114725038,7,3,
1452114725065,7,3,
1452114725072,7,3,
1452114725080,7,3,
1452114725087,7,3,
1452114725101,7,3,
1452114725106,7,3,
1452114725111,7,3,
1452114725123,7,3,
1452114725129,7,3,
1452114725134,7,3,
1452114725149,7,3,
1452114725155,7,3,
1452114725161,7,3,
1452114725168,7,3,
1452114725183,7,3,
1452114725190,7,3,
1452114725198,7,3,
1452114725206,7,3,
1452114725214,7,3,
1452114725222,7,3,
1452114725236,7,3,
1452114725242,7,3,
1452114725248,7,3,
1452114725254,7,3,
1452114725262,7,3,
1452114725270,7,3,
1452114725278,7,3,
1452114725300,7,3,
1452114725306,7,3,
1452114725294,7,3,
1452114725311,7,3,
1452114725352,7,3,
1452114725358,7,3,
1452114725367,7,3,
1452114725409,7,3,
1452114725416,7,3,
1452114725438,7,3,
1452114725382,7,3,
1452114725480,7,3,
1452114725494,7,3,
1452114725503,7,3,
1452114725510,7,3,
1452114725518,7,3,
1452114725526,7,3,
1452114725542,7,3,
1452114725550,7,3,
1452114725558,7,3,
1452114725567,7,3,
1452114725574,7,3,
1452114725582,7,3,
1452114725590,7,3,
1452114725598,7,3,
1452114725607,7,3,
1452114725614,7,3,
1452114725622,7,3,
1452114725630,7,3,
1452114725640,7,3,
1452114725646,7,3,
1452114725654,7,3,
1452114725662,7,3,
1452114725671,7,3,
1452114725679,7,3,
1452114725687,7,3,
1452114725694,7,3,
1452114725702,7,3,
1452114725711,7,3,
1452114725719,7,3,
1452114725726,7,3,
1452114725734,7,3,
1452114725742,7,3,
1452114725750,7,3,
1452114725759,7,3,
1452114725770,7,3,
1452114725799,7,3,
1452114725806,7,3,
1452114725814,7,3,
1452114725834,7,3,
1452114725840,7,3,
1452114725846,7,3,
1452114725854,7,3,
1452114725862,7,3,
1452114725873,7,3,
1452114725879,7,3,
1452114725886,7,3,
1452114725893,7,3,
1452114725902,7,3,
1452114725912,7,3,
1452114725926,7,3,
1452114725330,7,3,
1452114725300,7,3,
1452114725352,7,3,
1452114725347,7,3,
1452114725335,7,3,
1452114725324,7,3,
1452114733695,7,3,
1452114733702,7,3,
1452114733728,7,3,
1452114733710,7,3,
1452114733718,7,3,
1452114733736,7,3,
1452114733742,7,3,
1452114733749,7,3,
1452114733758,7,3,
1452114733858,7,3,
1452114734158,5,3,
1452114734909,7,3,
1452114734918,7,3,
1452114734926,7,3,
1452114734933,7,3,
1452114734941,7,3,
1452114734949,7,3,
1452114734957,7,3,
1452114734965,7,3,
1452114734973,7,3,
1452114734982,7,3,
1452114735005,7,3,
1452114735990,7,3,
1452114736006,7,3,
1452114736042,7,3,
1452114736066,7,3,
1452114736078,7,3,
1452114736095,7,3,
1452114736115,7,3,
1452114736126,7,3,
1452114736146,7,3,
1452114736182,7,3,
1452114736152,7,3,
1452114736174,7,3,
1452114736216,7,3,
1452114736469,4,3,
1452114736589,5,3,
1452114744086,9,,
1452114744117,9,,
1452114744190,9,,
1452114744766,9,,
1452114744811,9,,
1452114744782,9,,
1452114744146,9,,
1452114744811,9,,
1452114744834,9,,
1452114744766,9,,
1452114744782,9,,
