1452115300370,7,3,
1452115300385,7,3,
1452115300392,7,3,
1452115300399,7,3,
1452115300405,7,3,
1452115300410,7,3,
1452115300457,7,3,
1452115300491,7,3,
1452115300449,7,3,
1452115300503,7,3,
1452115300508,7,3,
1452115300515,7,3,
1452115300565,7,3,
1452115300547,7,3,
1452115300571,7,3,
1452115300533,7,3,
1452115300539,7,3,
1452115300555,7,3,
1452115300579,7,3,
1452115300587,7,3,
1452115300637,7,3,
1452115300626,7,3,
1452115300632,7,3,
1452115300650,7,3,
1452115300659,7,3,
1452115300675,7,3,
1452115300682,7,3,
1452115300690,7,3,
1452115300699,7,3,
1452115300707,7,3,
1452115300716,7,3,
1452115300723,7,3,
1452115300730,7,3,
1452115300742,7,3,
1452115300749,7,3,
1452115300755,7,3,
1452115300765,7,3,
1452115300771,7,3,
1452115300810,7,3,
1452115300816,7,3,
1452115300821,7,3,
1452115300827,7,3,
1452115300856,7,3,
1452115300862,7,3,
1452115300882,7,3,
1452115300891,7,3,
1452115300868,7,3,
1452115300875,7,3,
1452115300898,7,3,
1452115300670,7,3,
1452115300642,7,3,
1452115308428,7,3,
1452115308454,7,3,
1452115308460,7,3,
1452115308436,7,3,
1452115308475,7,3,
1452115308508,7,3,
1452115308496,7,3,
1452115308538,7,3,
1452115308515,7,3,
1452115308610,4,3,
1452115308706,5,3,
