1452116371668,7,3,
1452116371682,7,3,
1452116371702,7,3,
1452116371697,7,3,
1452116371691,7,3,
1452116371729,7,3,
1452116371740,7,3,
1452116371772,7,3,
1452116371778,7,3,
1452116371786,7,3,
1452116371798,7,3,
1452116371815,7,3,
1452116371860,7,3,
1452116371821,7,3,
1452116371804,7,3,
1452116371901,7,3,
1452116371916,7,3,
1452116371908,7,3,
1452116371924,7,3,
1452116372015,7,3,
1452116371949,7,3,
1452116371933,7,3,
1452116371964,7,3,
1452116371941,7,3,
1452116371956,7,3,
1452116372022,7,3,
1452116372028,7,3,
1452116372038,7,3,
1452116372056,7,3,
1452116372069,7,3,
1452116372078,7,3,
1452116372093,7,3,
1452116372204,7,3,
1452116373188,7,3,
1452116373222,7,3,
1452116373233,7,3,
1452116373238,7,3,
1452116373244,7,3,
1452116373284,7,3,
1452116373309,7,3,
1452116373302,7,3,
1452116373292,7,3,
1452116373278,7,3,
1452116373271,7,3,
1452116373341,7,3,
1452116373367,7,3,
1452116373348,7,3,
1452116373382,7,3,
1452116373389,7,3,
1452116373372,7,3,
1452116373405,7,3,
1452116373396,7,3,
1452116373412,7,3,
1452116373422,7,3,
1452116373429,7,3,
1452116373438,7,3,
1452116373445,7,3,
1452116373452,7,3,
1452116373484,7,3,
1452116373500,7,3,
1452116373514,7,3,
1452116373519,7,3,
1452116373527,7,3,
1452116373533,7,3,
1452116373542,7,3,
1452116373556,7,3,
1452116373561,7,3,
1452116373575,7,3,
1452116373588,7,3,
1452116373655,4,3,
1452116373772,5,3,
