1452115001548,7,3,
1452115001556,7,3,
1452115001572,7,3,
1452115001603,7,3,
1452115001613,7,3,
1452115001621,7,3,
1452115001670,7,3,
1452115001649,7,3,
1452115001628,7,3,
1452115001655,7,3,
1452115001661,7,3,
1452115001696,7,3,
1452115001676,7,3,
1452115001719,7,3,
1452115001725,7,3,
1452115001732,7,3,
1452115001702,7,3,
1452115001709,7,3,
1452115001741,7,3,
1452115001751,7,3,
1452115001757,7,3,
1452115001764,7,3,
1452115001782,7,3,
1452115001788,7,3,
1452115001796,7,3,
1452115001820,7,3,
1452115001804,7,3,
1452115001814,7,3,
1452115001844,7,3,
1452115001855,7,3,
1452115001869,7,3,
1452115001850,7,3,
1452115001861,7,3,
1452115001881,7,3,
1452115001886,7,3,
1452115001892,7,3,
1452115001900,7,3,
1452115001908,7,3,
1452115001917,7,3,
1452115001925,7,3,
1452115001941,7,3,
1452115001951,7,3,
1452115001957,7,3,
1452115001964,7,3,
1452115002019,7,3,
1452115001996,7,3,
1452115002029,7,3,
1452115001989,7,3,
1452115002024,7,3,
1452115002006,7,3,
1452115002038,7,3,
1452115002044,7,3,
1452115002052,7,3,
1452115002063,7,3,
1452115002068,7,3,
1452115002076,7,3,
1452115002092,7,3,
1452115002108,7,3,
1452115002132,7,3,
1452115002145,7,3,
1452115002164,7,3,
1452115002183,7,3,
1452115002189,7,3,
1452115002196,7,3,
1452115002211,7,3,
1452115002217,7,3,
1452115002222,7,3,
1452115002228,7,3,
1452115002242,7,3,
1452115002247,7,3,
1452115002260,7,3,
1452115002276,7,3,
1452115002287,7,3,
1452115002292,7,3,
1452115002301,7,3,
1452115002310,7,3,
1452115002316,7,3,
1452115002327,7,3,
1452115002332,7,3,
1452115002340,7,3,
1452115002348,7,3,
1452115002362,7,3,
1452115002367,7,3,
1452115002404,7,3,
1452115002410,7,3,
1452115002416,7,3,
1452115002420,7,3,
1452115002428,7,3,
1452115002436,7,3,
1452115002444,7,3,
1452115002455,7,3,
1452115002461,7,3,
1452115002471,7,3,
1452115002476,7,3,
1452115002486,7,3,
1452115002493,7,3,
1452115003196,7,3,
1452115003232,7,3,
1452115003244,7,3,
1452115003262,7,3,
1452115003239,7,3,
1452115003276,7,3,
1452115003297,7,3,
1452115003325,7,3,
1452115003315,7,3,
1452115003320,7,3,
1452115003356,4,3,
1452115003500,5,3,
1452115003290,7,3,
1452115003276,7,3,
1452115003350,7,3,
